ID,NES
TCF7,1.374923321254251
PAX5,0.4478509953551102
STAT5A,1.5735094711789213
HSF1,-2.8067653336912888
ZBTB7A,-5.663640518210713
BCL6,-0.8622711854693246
SIX2,-2.6253328082154366
ZNF384,-1.1186636573354365
POU5F1,-2.658274548090613
GFI1B,-0.721355643388385
HNF4G,-2.038544831947607
SOX9,-5.646483349671303
ELF1,0.48692475406207236
FOXK2,-1.4389893813185173
SNAI2,-1.7640600707266354
RUNX2,0.9159585220707053
TEAD4,-1.4484543966075283
PRDM14,-6.186473545873055
THAP1,-3.2124725174698607
NR2F6,-1.6300864444557102
KLF5,-3.241745384867896
KLF9,-2.5038145731591364
MYCN,-0.520495206932259
FOSL1,1.44368867013116
TCF3,-0.4282001643289072
NRF1,-3.4634216225006407
TAF1,-0.9232226094234801
HBP1,0.6236150542451763
ZBTB33,1.8648996345615512
GRHL2,-3.6594630194901785
ZEB1,-1.4731155902912068
BCL11A,0.04240926895045522
NFE2,0.491200688432106
PKNOX1,-1.763925108612506
IKZF1,1.954313840923074
SNAPC4,-4.094998396410384
MEIS1,-1.5915454431849851
ETV4,0.036230251911040574
STAT5B,1.7250685669518913
SPIB,1.8828383073454054
ERG,0.5695597010182912
MNT,-1.8946648157679797
TBXT,-2.517099895589295
IRF9,-0.06554719090864426
TWIST1,-0.17959701922381996
FOXP2,0.421288760984897
MAFB,-0.5306073554034076
ZKSCAN1,-0.7287726299944249
REST,-0.2077502563107961
BHLHE40,-0.3700947535140862
ARID2,-0.376412156370021
NCOR2,-1.6017156058825268
NR2F1,-3.7288330264858582
CDX2,-1.789726944209421
MXI1,-1.8927921763066857
CLOCK,-1.891922777337758
KMT2A,-1.2768288630133746
ETV1,-1.2475469718444634
CUX1,-1.9113866467323122
HNF1B,-2.5096608244260445
TFAP4,-3.730467074218558
IRF2,1.1848682870965663
GABPA,0.3659619156915122
TFDP1,2.9331968471234218
NR2C2,-0.33506622848030265
SP4,-1.2354710509801348
NONO,-0.9997220071775298
MAX,-1.7929768868326381
NANOG,-2.6274900263462824
MAZ,-2.9120848913805366
MAFK,-2.2987622862849926
HOXB13,-1.5260390563691357
MAF,0.20474477541028677
KLF13,-2.4412992023476625
KLF1,-1.880717577386264
DUX4,-0.44491878724541095
MTA2,-1.3835253665062577
CEBPG,0.40580805619144406
POU4F2,-0.44866564695567385
CTCFL,-1.8543676316686974
SOX13,-2.6116325144290835
ZNF740,-3.586440783339141
TEAD2,-1.1071005183760552
ASCL1,-1.9369679864948333
FOXJ2,-0.09745266844890067
ZNF143,-1.050553932927152
MTA1,-5.7756401503467725
MBD1,-4.1927163873969
